|Unnamed: 0|Unnamed: 0.1|Unnamed: 0.1.1|Unnamed: 0.1.1.1|Unnamed: 0.1.1.1.1|Unnamed: 0.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1.1|index|Item_Identifier|Item_Weight|Item_Fat_Content|Item_Visibility|Item_Type|Item_MRP|Outlet_Identifier|Outlet_Establishment_Year|Outlet_Size|Outlet_Location_Type|Outlet_Type|Item_Outlet_Sales
5914|5914|5914|5914|5914|5914|5914|5914|5914.0|5914|NCN26|10.85|Low Fat|0.0|Household|119.0808|OUT013|1987|High|Tier 3|Supermarket Type1|2343.616
5915|5915|5915|5915|5915|5915|5915|5915|5915.0|5915|FDJ10|5.095|Regular|0.129479176|Snack Foods|139.7838|OUT035|2004|Small|Tier 2|Supermarket Type1|1264.3542
5916|5916|5916|5916|5916|5916|5916|5916|5916.0|5916|NCE18|10.0|Low Fat|0.021512619|Household|247.775|OUT018|2009|Medium|Tier 3|Supermarket Type2|3745.125
5917|5917|5917|5917|5917|5917|5917|5917|5917.0|5917|FDW21|5.34|Regular|0.0059589180000000005|Snack Foods|101.6358|OUT013|1987|High|Tier 3|Supermarket Type1|1709.1086
5918|5918|5918|5918|5918|5918|5918|5918|5918.0|5918|FDA55|17.2|Regular|0.056941603|Fruits and Vegetables|222.5088|OUT013|1987|High|Tier 3|Supermarket Type1|5369.0112
5919|5919|5919|5919|5919|5919|5919|5919|5919.0|5919|NCX30||Low Fat|0.026491715|Household|247.2776|OUT027|1985|Medium|Tier 3|Supermarket Type3|6191.94
5920|5920|5920|5920|5920|5920|5920|5920|5920.0|5920|FDA20||Low Fat|0.066298469|Fruits and Vegetables|186.824|OUT027|1985|Medium|Tier 3|Supermarket Type3|6338.416
5921|5921|5921|5921|5921|5921|5921|5921|5921.0|5921|FDT20|10.5|Low Fat|0.041360997000000004|Fruits and Vegetables|39.5164|OUT013|1987|High|Tier 3|Supermarket Type1|926.7936
5922|5922|5922|5922|5922|5922|5922|5922|5922.0|5922|FDR11|10.5|Regular|0.142759833|Breads|159.3578|OUT049|1999|Medium|Tier 1|Supermarket Type1|3048.6982
5923|5923|5923|5923|5923|5923|5923|5923|5923.0|5923|FDU26|16.7|Regular|0.042792567999999996|Dairy|118.6782|OUT018|2009|Medium|Tier 3|Supermarket Type2|1549.3166
5924|5924|5924|5924|5924|5924|5924|5924|5924.0|5924|NCY54|8.43|Low Fat|0.17769484600000002|Household|171.1422|OUT046|1997|Small|Tier 1|Supermarket Type1|2586.633
5925|5925|5925|5925|5925|5925|5925|5925|5925.0|5925|FDP26|7.785|Low Fat|0.139552827|Dairy|105.6306|OUT046|1997|Small|Tier 1|Supermarket Type1|418.1224
5926|5926|5926|5926|5926|5926|5926|5926|5926.0|5926|FDK58|11.35|Regular|0.045052492|Snack Foods|102.6016|OUT049|1999|Medium|Tier 1|Supermarket Type1|3137.2496
5927|5927|5927|5927|5927|5927|5927|5927|5927.0|5927|NCK53|11.6|Low Fat|0.037581243|Health and Hygiene|98.9042|OUT046|1997|Small|Tier 1|Supermarket Type1|1488.0629999999999
5928|5928|5928|5928|5928|5928|5928|5928|5928.0|5928|FDY52|6.365|Low Fat|0.007342171|Frozen Foods|59.9536|OUT013|1987|High|Tier 3|Supermarket Type1|980.0576
5929|5929|5929|5929|5929|5929|5929|5929|5929.0|5929|NCU30|5.11|Low Fat|0.034945416|Household|161.121|OUT045|2002||Tier 2|Supermarket Type1|2609.936
5930|5930|5930|5930|5930|5930|5930|5930|5930.0|5930|NCA18|10.1|Low Fat|0.056030907000000005|Household|115.1492|OUT013|1987|High|Tier 3|Supermarket Type1|1737.7379999999994
5931|5931|5931|5931|5931|5931|5931|5931|5931.0|5931|FDX40|12.85|Low Fat|0.099553084|Frozen Foods|40.0164|OUT017|2007||Tier 2|Supermarket Type1|1312.9576
5932|5932|5932|5932|5932|5932|5932|5932|5932.0|5932|FDX13|7.725|Low Fat|0.04778295900000002|Canned|249.1092|OUT046|1997|Small|Tier 1|Supermarket Type1|2490.092
5933|5933|5933|5933|5933|5933|5933|5933|5933.0|5933|FDK36||Low Fat|0.0071803740000000015|Baking Goods|47.4034|OUT027|1985|Medium|Tier 3|Supermarket Type3|631.8442
5934|5934|5934|5934|5934|5934|5934|5934|5934.0|5934|NCP55||low fat|0.019592289|Others|56.9614|OUT019|1985|Small|Tier 1|Grocery Store|221.0456
5935|5935|5935|5935|5935|5935|5935|5935|5935.0|5935|FDO56||Regular|0.078758649|Fruits and Vegetables|116.3808|OUT019|1985|Small|Tier 1|Grocery Store|234.3616
5936|5936|5936|5936|5936|5936|5936|5936|5936.0|5936|NCT06|17.1|Low Fat|0.0|Household|167.0842|OUT018|2009|Medium|Tier 3|Supermarket Type2|1326.2736
5937|5937|5937|5937|5937|5937|5937|5937|5937.0|5937|FDX45||Low Fat|0.18358896|Snack Foods|154.66299999999995|OUT019|1985|Small|Tier 1|Grocery Store|312.926
5938|5938|5938|5938|5938|5938|5938|5938|5938.0|5938|NCJ06|20.1|Low Fat|0.034623782|Household|118.9782|OUT013|1987|High|Tier 3|Supermarket Type1|1549.3166
5939|5939|5939|5939|5939|5939|5939|5939|5939.0|5939|NCA41|16.75|Low Fat|0.032586709|Health and Hygiene|191.9162|OUT046|1997|Small|Tier 1|Supermarket Type1|4040.7402
5940|5940|5940|5940|5940|5940|5940|5940|5940.0|5940|NCB42||Low Fat|0.008519718|Health and Hygiene|116.9492|OUT027|1985|Medium|Tier 3|Supermarket Type3|2780.3808
5941|5941|5941|5941|5941|5941|5941|5941|courage!!!|5941|FDE29|8.905|Low Fat|0.143010016|Frozen Foods|61.6878|OUT013|1987|High|Tier 3|Supermarket Type1|1029.9926
5942|5942|5942|5942|5942|5942|5942|5942|5942.0|5942|FDU24|6.78|Regular|0.0|Baking Goods|94.012|OUT013|1987|High|Tier 3|Supermarket Type1|1211.756
5943|5943|5943|5943|5943|5943|5943|5943|5943.0|5943|FDM58|16.85|Regular|0.079624087|Snack Foods|111.6544|OUT013|1987|High|Tier 3|Supermarket Type1|2125.2336
5944|5944|5944|5944|5944|5944|5944|5944|5944.0|5944|FDE44|14.65|Low Fat|0.17138805|Fruits and Vegetables|50.7692|OUT046|1997|Small|Tier 1|Supermarket Type1|1034.6532
5945|5945|5945|5945|5945|5945|5945|5945|5945.0|5945|DRH39|20.7|Low Fat|0.0|Dairy|78.467|OUT046|1997|Small|Tier 1|Supermarket Type1|1607.9070000000006
5946|5946|5946|5946|5946|5946|5946|5946|5946.0|5946|FDU33||Regular|0.23585940800000002|Snack Foods|46.1402|OUT019|1985|Small|Tier 1|Grocery Store|45.9402
5947|5947|5947|5947|5947|5947|5947|5947|5947.0|5947|FDW08|12.1|Low Fat|0.148612263|Fruits and Vegetables|104.52799999999999|OUT049|1999|Medium|Tier 1|Supermarket Type1|1384.864
5948|5948|5948|5948|5948|5948|5948|5948|5948.0|5948|NCT30|9.1|Low Fat|0.134393836|Household|48.0718|OUT010|1998||Tier 3|Grocery Store|47.2718
5949|5949|5949|5949|5949|5949|5949|5949|5949.0|5949|NCI54|15.2|Low Fat|0.033599041|Household|107.7912|OUT046|1997|Small|Tier 1|Supermarket Type1|1091.912
5950|5950|5950|5950|5950|5950|5950|5950|5950.0|None|FDS16|15.15|Regular|0.066311153|Frozen Foods|145.776|OUT045|2002||Tier 2|Supermarket Type1|3954.8520000000003
5951|5951|5951|5951|5951|5951|5951|5951|5951.0|5951|DRK39||Low Fat|0.04962392400000002|Dairy|83.225|OUT027|1985|Medium|Tier 3|Supermarket Type3|1498.05
5952|5952|5952|5952|5952|5952|5952|5952|5952.0|5952|FDP24|20.6|Low Fat|0.13893181|Baking Goods|119.5756|OUT010|1998||Tier 3|Grocery Store|121.1756
5953|5953|5953|5953|5953|5953|5953|5953|5953.0|5953|NCG18|15.3|Low Fat|0.0|Household|103.5332|OUT035|2004|Small|Tier 2|Supermarket Type1|3383.5956
5954|5954|5954|5954|5954|5954|5954|5954|5954.0|5954|DRI59||Low Fat|0.040636926000000004|Hard Drinks|224.6088|OUT027|1985|Medium|Tier 3|Supermarket Type3|4474.1759999999995
5955|5955|5955|5955|5955|5955|5955|5955|5955.0|5955|NCO06|19.25|Low Fat|0.107940533|Household|35.5558|OUT013|1987|High|Tier 3|Supermarket Type1|305.6022
5956|5956|5956|5956|5956|5956|5956|5956|5956.0|5956|FDR15|9.3|Regular|0.03362713|Meat|156.1314|OUT017|2007||Tier 2|Supermarket Type1|620.5256
5957|5957|5957|5957|5957|5957|5957|5957|5957.0|5957|FDE29||Low Fat|0.142436015|Frozen Foods|62.3878|OUT027|1985|Medium|Tier 3|Supermarket Type3|1514.695
5958|5958|5958|5958|5958|5958|5958|5958|5958.0|5958|FDN49|17.25|Regular|0.125200788|Breakfast|41.648|OUT035|2004|Small|Tier 2|Supermarket Type1|679.1160000000001
5959|5959|5959|5959|5959|5959|5959|5959|5959.0|5959|FDQ21|21.25|low fat|0.019407069|Snack Foods|119.3756|OUT013|1987|High|Tier 3|Supermarket Type1|3271.7412
5960|5960|5960|5960|5960|5960|5960|5960|5960.0|5960|FDE17|20.1|Regular|0.054445198|Frozen Foods|151.7366|OUT035|2004|Small|Tier 2|Supermarket Type1|4836.3712
5961|5961|5961|5961|5961|5961|5961|5961|5961.0|5961|NCI42|18.75|Low Fat|0.01040777|Household|209.4954|OUT018|2009|Medium|Tier 3|Supermarket Type2|2500.7448
5962|5962|5962|5962|5962|5962|5962|5962|5962.0|5962|FDZ21|17.6|Regular|0.039443715|Snack Foods|95.84100000000001|OUT017|2007||Tier 2|Supermarket Type1|1641.1970000000001
5963|5963|5963|5963|5963|5963|5963|5963|5963.0|5963|FDX48|17.75|Regular|0.038042232999999995|Baking Goods|154.2656|OUT018|2009|Medium|Tier 3|Supermarket Type2|3398.2432
5964|5964|5964|5964|5964|5964|5964|5964|5964.0|5964|FDH26|19.25|Regular|0.034770109|Canned|141.9496|OUT045|2002||Tier 2|Supermarket Type1|988.0472
5965|5965|5965|5965|5965|5965|5965|5965|5965.0|5965|Allez au boulot ! :)|18.85|Low Fat|0.141862435|Canned|171.0132|OUT049|1999|Medium|Tier 1|Supermarket Type1|4396.9432
5966|5966|5966|5966|5966|5966|5966|5966|5966.0|5966|FDL40|17.7|Low Fat|0.019438042|Frozen Foods|95.541|OUT010|1998||Tier 3|Grocery Store|96.541
5967|5967|5967|5967|5967|5967|5967|5967|5967.0|5967|NCO02||Low Fat|0.073012871|Others|67.5142|OUT027|1985|Medium|Tier 3|Supermarket Type3|2306.9970000000008
5968|5968|5968|5968|5968|5968|5968|5968|5968.0|5968|FDF05|17.5|Low Fat|0.026848529|Frozen Foods|264.89099999999996|OUT013|1987|High|Tier 3|Supermarket Type1|4996.8290000000015
5969|5969|5969|5969|5969|5969|5969|5969|5969.0|5969|DRG25|10.5|Low Fat|0.019033838|Soft Drinks|185.62400000000002|OUT013|1987|High|Tier 3|Supermarket Type1|6897.688
5970|5970|5970|5970|5970|5970|5970|5970|5970.0|5970|NCA41|16.75|Low Fat|0.032771033|Health and Hygiene|192.3162|OUT017|2007||Tier 2|Supermarket Type1|2308.9944
5971|5971|5971|5971|5971|5971|5971|5971|5971.0|5971|FDZ40|8.935|Low Fat|0.04026424|Frozen Foods|52.6298|OUT045|2002||Tier 2|Supermarket Type1|808.947
5972|5972|5972|5972|5972|5972|5972|5972|5972.0|5972|FDT15||Regular|0.074729835|Meat|183.795|OUT019|1985|Small|Tier 1|Grocery Store|549.285
5973|5973|5973|5973|5973|5973|5973|5973|5973.0|5973|FDP46|15.35|Low Fat|0.074601506|Snack Foods|90.98299999999999|OUT035|2004|Small|Tier 2|Supermarket Type1|1348.245
5974|5974|5974|5974|5974|5974|5974|5974|5974.0|5974|DRG01||Low Fat|0.078576075|Soft Drinks|78.467|OUT019|1985|Small|Tier 1|Grocery Store|229.701
5975|5975|5975|5975|5975|5975|5975|5975|5975.0|5975|FDR23|15.85|Low Fat|0.081719458|Breads|178.037|OUT013|1987|High|Tier 3|Supermarket Type1|2646.555
5976|5976|5976|5976|5976|5976|5976|5976|5976.0|5976|FDF09|6.215|Low Fat|0.012173543|Fruits and Vegetables|36.4848|OUT045|2002||Tier 2|Supermarket Type1|447.4176
5977|5977|5977|5977|5977|5977|5977|5977|5977.0|5977|FDK09||Low Fat|0.091318935|Snack Foods|230.7352|OUT027|1985|Medium|Tier 3|Supermarket Type3|8474.3024
5978|5978|5978|5978|5978|5978|5978|5978|5978.0|5978|DRJ11|9.5|Low Fat|0.085075063|Hard Drinks|189.0872|OUT035|2004|Small|Tier 2|Supermarket Type1|3970.8312
5979|5979|5979|5979|5979|5979|5979|5979|5979.0|5979|FDI32|17.7|Low Fat|0.17464455199999998|Fruits and Vegetables|113.2834|OUT049|1999|Medium|Tier 1|Supermarket Type1|1727.751
5980|5980|5980|5980|5980|5980|5980|5980|5980.0|5980|NCG42|19.2|Low Fat|0.041395775|Household|129.731|OUT018|2009|Medium|Tier 3|Supermarket Type2|1298.31
5981|5981|5981|5981|5981|5981|5981|5981|5981.0|5981|FDA51|8.05|Regular|0.16467959699999998|Dairy|112.1518|OUT046|1997|Small|Tier 1|Supermarket Type1|1252.3698
5982|5982|5982|5982|5982|5982|5982|5982|5982.0|5982|FDG57|14.7|Low Fat|0.121012632|Fruits and Vegetables|49.4034|OUT010|1998||Tier 3|Grocery Store|194.4136
5983|5983|5983|5983|5983|5983|5983|5983|5983.0|5983|FDG34|11.5|Regular|0.037563325|Snack Foods|109.5254|OUT035|2004|Small|Tier 2|Supermarket Type1|1627.881
5984|5984|5984|5984|5984|5984|5984|5984|5984.0|5984|NCI43|19.85|Low Fat|0.026115595|Household|49.0376|OUT017|2007||Tier 2|Supermarket Type1|143.8128
5985|5985|5985|5985|5985|5985|5985|5985|5985.0|5985|NCY53|20.0|Low Fat|0.05848134|Health and Hygiene|113.3544|OUT046|1997|Small|Tier 1|Supermarket Type1|2572.6512
5986|5986|5986|5986|5986|5986|5986|5986|5986.0|5986|FDC33|8.96|Regular|0.068880971|Fruits and Vegetables|195.3768|OUT013|1987|High|Tier 3|Supermarket Type1|2759.0752
5987|5987|5987|5987|5987|5987|5987|5987|5987.0|5987|NCK29|5.615|Low Fat|0.125964559|Health and Hygiene|124.773|OUT049|1999|Medium|Tier 1|Supermarket Type1|2956.152
5988|5988|5988|5988|5988|5988|5988|5988|5988.0|5988|FDS50|17.0|Low Fat|0.055746931|Dairy|220.0114|OUT017|2007||Tier 2|Supermarket Type1|2217.114
5989|5989|5989|5989|5989|5989|5989|5989|5989.0|5989|NCJ30|5.82|Low Fat|0.080804019|Household|171.479|OUT045|2002||Tier 2|Supermarket Type1|4074.696
5990|5990|5990|5990|5990|5990|5990|5990|5990.0|5990|FDQ07||Regular|0.086983591|Fruits and Vegetables|219.8456|OUT027|1985|Medium|Tier 3|Supermarket Type3|1547.3192
5991|5991|5991|5991|5991|5991|5991|5991|5991.0|5991|FDI20|19.1|Low Fat|0.064547828|Fruits and Vegetables|212.8586|OUT010|1998||Tier 3|Grocery Store|422.1172
5992|5992|5992|5992|5992|5992|5992|5992|5992.0|5992|NCM06||Low Fat|0.075361182|Household|155.6656|OUT027|1985|Medium|Tier 3|Supermarket Type3|3243.7776
5993|5993|5993|5993|5993|5993|5993|5993|5993.0|5993|FDL15||Low Fat|0.081651443|Meat|152.5682|OUT019|1985|Small|Tier 1|Grocery Store|152.4682
5994|5994|5994|5994|5994|5994|5994|5994|5994.0|5994|NCL29|9.695|Low Fat|0.190711254|Health and Hygiene|159.1604|OUT010|1998||Tier 3|Grocery Store|633.8416
5995|5995|5995|5995|5995|5995|5995|5995|5995.0|5995|FDB32|20.6|Low Fat|0.023585598|Fruits and Vegetables|94.7778|OUT017|2007||Tier 2|Supermarket Type1|1314.2892
5996|5996|5996|5996|5996|5996|5996|5996|5996.0|5996|FDJ16|9.195|Low Fat|0.11506426300000001|Frozen Foods|58.6246|OUT049|1999|Medium|Tier 1|Supermarket Type1|868.8689999999997
5997|5997|5997|5997|5997|5997|5997|5997|5997.0|5997|FDJ32|10.695|Low Fat|0.057909547|Fruits and Vegetables|60.4536|OUT045|2002||Tier 2|Supermarket Type1|183.7608
5998|5998|5998|5998|5998|5998|5998|5998|5998.0|5998|FDO12|15.75|Low Fat|0.054920145999999996|Baking Goods|195.8452|OUT035|2004|Small|Tier 2|Supermarket Type1|4893.63
5999|5999|5999|5999|5999|5999|5999|5999|5999.0|5999|NCB18|19.6|Low Fat|0.041291168999999996|Household|86.9514|OUT046|1997|Small|Tier 1|Supermarket Type1|1416.8224
6000|6000|6000|6000|6000|6000|6000|6000|6000.0|6000|FDO37||Low Fat|0.021273161000000002|Breakfast|229.1326|OUT027|1985|Medium|Tier 3|Supermarket Type3|7393.0432
6001|6001|6001|6001|6001|6001|6001|6001|6001.0|6001|FDV13|17.35|Regular|0.02758789|Canned|86.1856|OUT013|1987|High|Tier 3|Supermarket Type1|703.0848
6002|6002|6002|6002|6002|6002|6002|6002|6002.0|6002|FDF52|9.3|Low Fat|0.11178154|Frozen Foods|182.3292|OUT010|1998||Tier 3|Grocery Store|182.4292
6003|6003|6003|6003|6003|6003|6003|6003|6003.0|6003|FDY11|6.71|Regular|0.02960641|Baking Goods|65.4142|OUT049|1999|Medium|Tier 1|Supermarket Type1|1516.0266
6004|6004|6004|6004|6004|6004|6004|6004|6004.0|6004|FDL20|17.1|Low Fat|0.129140919|Fruits and Vegetables|109.4886|OUT017|2007||Tier 2|Supermarket Type1|1667.829
6005|6005|6005|6005|6005|Allez au boulot ! :)|6005|6005|6005.0|6005|FDS45|5.175|Regular|0.029555772999999997|Snack Foods|105.9622|OUT045|2002||Tier 2|Supermarket Type1|1693.7952
6006|6006|6006|6006|6006|6006|6006|6006|6006.0|6006|DRJ13|12.65|Low Fat|0.063146492|Soft Drinks|159.6578|OUT018|2009|Medium|Tier 3|Supermarket Type2|962.7468
6007|6007|6007|6007|6007|6007|6007|6007|6007.0|6007|FDR37|ù*ùfsfsf///|Regular|0.066352552|Breakfast|181.2292|OUT049|1999|Medium|Tier 1|Supermarket Type1|4195.8716
6008|6008|6008|6008|6008|6008|6008|6008|6008.0|6008|FDS23||Low Fat|0.246678647|Breads|129.7994|OUT019|1985|Small|Tier 1|Grocery Store|385.4982
6009|6009|6009|6009|6009|6009|6009|6009|6009.0|6009|FDX13|7.725|Low Fat|0.047977607|Canned|249.5092|OUT018|2009|Medium|Tier 3|Supermarket Type2|2241.0828
6010|6010|6010|6010|6010|6010|6010|6010|6010.0|6010|FDT49|7.0|Low Fat|0.15171264199999998|Canned|104.82799999999999|OUT045|2002||Tier 2|Supermarket Type1|1278.336
6011|6011|6011|6011|6011|6011|6011|6011|6011.0|6011|FDY13|12.1|LF|0.030174246000000002|Canned|76.667|OUT049|1999|Medium|Tier 1|Supermarket Type1|1531.34
6012|6012|6012|6012|6012|6012|6012|6012|6012.0|6012|FDD47|7.6|Regular|0.23836644199999998|Starchy Foods|171.8448|OUT010|1998||Tier 3|Grocery Store|852.2239999999997
6013|6013|6013|6013|6013|6013|6013|6013|6013.0|6013|FDF20|12.85|Low Fat|0.055603753|Fruits and Vegetables|195.6768|OUT010|1998||Tier 3|Grocery Store|394.1536
6014|6014|6014|6014|6014|6014|6014|6014|6014.0|6014|FDS32|17.75|Regular|0.029648306|Fruits and Vegetables|142.4838|OUT035|2004|Small|Tier 2|Supermarket Type1|1264.3542
6015|6015|6015|6015|6015|6015|6015|6015|6015.0|6015|FDJ44||Regular|0.105812357|Fruits and Vegetables|175.0396|OUT027|1985|Medium|Tier 3|Supermarket Type3|4012.1108
6016|6016|6016|6016|6016|6016|6016|6016|6016.0|6016|NCY30|20.25|Low Fat|0.02593166|Household|182.5976|OUT013|1987|High|Tier 3|Supermarket Type1|3078.6592
6017|6017|6017|6017|6017|6017|6017|6017|6017.0|6017|FDK33||Low Fat|0.019671473000000002|Snack Foods|214.75599999999997|OUT019|1985|Small|Tier 1|Grocery Store|213.05599999999998
6018|6018|6018|6018|6018|6018|6018|6018|6018.0|6018|FDO31|6.76|Regular|0.028982682000000006|Fruits and Vegetables|79.596|OUT046|1997|Small|Tier 1|Supermarket Type1|1438.128
6019|6019|6019|6019|6019|6019|6019|6019|6019.0|6019|FDG10||Regular|0.019153299|Snack Foods|57.6588|OUT019|1985|Small|Tier 1|Grocery Store|400.8116
6020|6020|6020|6020|6020|6020|6020|6020|6020.0|6020|DRI49|14.15|Low Fat|0.184254826|Soft Drinks|82.4276|OUT018|2009|Medium|Tier 3|Supermarket Type2|1218.414
6021|6021|6021|6021|6021|6021|6021|6021|6021.0|6021|NCA05|20.75|Low Fat|0.025169702999999998|Health and Hygiene|150.4734|OUT049|1999|Medium|Tier 1|Supermarket Type1|1187.7872
6022|6022|6022|6022|6022|6022|6022|6022|6022.0|6022|FDZ13|7.84|Regular|0.153494979|Canned|48.935|OUT046|1997|Small|Tier 1|Supermarket Type1|798.96
6023|6023|6023|6023|6023|6023|6023|6023|6023.0|6023|DRI25|19.6|LF|0.034093202999999996|Soft Drinks|56.6614|OUT017|2007||Tier 2|Supermarket Type1|1492.0578
6024|6024|6024|6024|6024|6024|6024|6024|6024.0|6024|NCA29|10.5|LF|0.045655118|Household|169.8106|OUT010|1998||Tier 3|Grocery Store|171.1106
6025|6025|6025|6025|6025|6025|6025|6025|6025.0|6025|FDX43|5.655|LF|0.142732848|Fruits and Vegetables|167.95|OUT010|1998||Tier 3|Grocery Store|166.45
6026|6026|6026|6026|6026|6026|6026|6026|6026.0|6026|FDZ08|12.5|Regular|0.110163385|Fruits and Vegetables|83.6592|OUT049|1999|Medium|Tier 1|Supermarket Type1|1320.9472
6027|6027|6027|6027|6027|6027|6027|6027|6027.0|6027|FDC58|10.195|Low Fat|0.041934387000000004|Snack Foods|44.6428|OUT035|2004|Small|Tier 2|Supermarket Type1|615.1992
6028|6028|6028|6028|6028|6028|6028|6028|6028.0|6028|NCD54||Low Fat|0.028868467000000002|Household|146.3786|OUT027|1985|Medium|Tier 3|Supermarket Type3|5056.751
6029|6029|6029|6029|6029|6029|Allez au boulot ! :)|6029|6029.0|6029|FDM24|6.135|Regular|0.07931236700000001|Baking Goods|151.7366|OUT035|2004|Small|Tier 2|Supermarket Type1|3325.0052
6030|6030|6030|6030|6030|6030|6030|6030|6030.0|6030|FDS12|9.1|Low Fat|0.174085625|Baking Goods|124.6362|OUT035|2004|Small|Tier 2|Supermarket Type1|2390.8878
6031|6031|6031|6031|6031|6031|6031|6031|6031.0|6031|NCN55|14.6|Low Fat|0.059732844000000014|Others|241.2538|OUT018|2009|Medium|Tier 3|Supermarket Type2|5287.7836
6032|6032|6032|6032|6032|6032|6032|6032|6032.0|6032|NCP06|20.7|Low Fat|0.039245805|Household|151.4366|OUT046|1997|Small|Tier 1|Supermarket Type1|1511.366
6033|6033|6033|6033|6033|6033|6033|6033|6033.0|6033|FDB41|19.0|Regular|0.097510482|Frozen Foods|48.1718|OUT045|2002||Tier 2|Supermarket Type1|709.077
6034|6034|6034|6034|6034|6034|6034|6034|6034.0|6034|FDJ16|9.195|Low Fat|0.114885647|Frozen Foods|59.6246|OUT046|1997|Small|Tier 1|Supermarket Type1|1100.5674
6035|6035|6035|6035|6035|6035|6035|6035|6035.0|6035|NCB18||Low Fat|0.072295507|Household|89.7514|OUT019|1985|Small|Tier 1|Grocery Store|88.5514
6036|6036|6036|6036|6036|6036|6036|6036|6036.0|6036|FDH38|6.425|Low Fat|0.010436256|Canned|115.5808|OUT035|2004|Small|Tier 2|Supermarket Type1|3749.7856
6037|6037|6037|6037|6037|6037|6037|6037|6037.0|6037|FDE59|12.15|LF|0.104257037|Starchy Foods|34.0532|OUT010|1998||Tier 3|Grocery Store|179.766
6038|6038|6038|6038|6038|6038|6038|6038|6038.0|6038|NCF30|17.0|Low Fat|0.126440335|Household|125.2362|OUT049|1999|Medium|Tier 1|Supermarket Type1|1384.1982
6039|6039|6039|6039|6039|6039|6039|6039|6039.0|6039|FDE35||Regular|0.0|Starchy Foods|59.8904|OUT027|1985|Medium|Tier 3|Supermarket Type3|1757.7120000000002
6040|6040|6040|6040|6040|6040|6040|6040|6040.0|6040|FDP49||Regular|0.12096585300000001|Breakfast|55.8614|OUT019|1985|Small|Tier 1|Grocery Store|110.5228
6041|6041|6041|6041|6041|6041|6041|6041|6041.0|6041|NCQ05||Low Fat|0.0|Health and Hygiene|152.0708|OUT027|1985|Medium|Tier 3|Supermarket Type3|2106.5912
6042|6042|6042|6042|6042|6042|6042|6042|6042.0|6042|FDP49|9.0|Regular|0.069031467|Breakfast|55.0614|OUT013|1987|High|Tier 3|Supermarket Type1|442.0912
6043|6043|6043|6043|6043|6043|6043|6043|6043.0|6043|FDT12|6.215|Regular|0.049823839|Baking Goods|226.6062|OUT018|2009|Medium|Tier 3|Supermarket Type2|677.1186
6044|6044|6044|6044|6044|6044|6044|6044|6044.0|6044|NCM06|7.475|Low Fat|0.126752975|Household|154.2656|OUT010|1998||Tier 3|Grocery Store|308.9312
6045|6045|6045|6045|6045|6045|6045|6045|6045.0|6045|FDV23|11.0|LF|0.10626789999999996|Breads|123.2046|OUT018|2009|Medium|Tier 3|Supermarket Type2|3237.1196
6046|6046|6046|6046|6046|6046|6046|6046|6046.0|6046|FDA44|19.7|Low Fat|0.053305463|Fruits and Vegetables|58.19300000000001|OUT049|1999|Medium|Tier 1|Supermarket Type1|848.895
6047|6047|6047|6047|6047|6047|6047|6047|6047.0|6047|DRD27|18.75|Low Fat|0.023820082000000003|Dairy|97.6042|OUT013|1987|High|Tier 3|Supermarket Type1|1488.0629999999999
6048|6048|6048|6048|6048|6048|6048|6048|6048.0|6048|NCK53|11.6|Low Fat|0.037549969|Health and Hygiene|101.2042|OUT013|1987|High|Tier 3|Supermarket Type1|2281.6966
6049|6049|6049|6049|6049|6049|6049|6049|6049.0|6049|NCF19|13.0|Low Fat|0.03525175|Household|48.0034|OUT018|2009|Medium|Tier 3|Supermarket Type2|923.4646
6050|6050|6050|6050|6050|6050|6050|6050|6050.0|6050|NCY18|7.285|Low Fat|0.031200065|Household|174.7054|OUT049|1999|Medium|Tier 1|Supermarket Type1|6303.7944
6051|6051|6051|6051|6051|6051|6051|6051|6051.0|6051|FDN56||Regular|0.106538757|Fruits and Vegetables|145.4786|OUT027|1985|Medium|Tier 3|Supermarket Type3|5779.144
6052|6052|6052|6052|6052|55555555555|6052|6052|6052.0|6052|NCI55|18.6|Low Fat|0.012673238|Household|121.5414|OUT049|1999|Medium|Tier 1|Supermarket Type1|4020.7662
6053|6053|6053|6053|6053|6053|6053|6053|6053.0|6053|FDB28|6.615|Low Fat|0.09330766800000001|Dairy|195.9426|OUT013|1987|High|Tier 3|Supermarket Type1|2570.6538
6054|6054|6054|6054|6054|6054|6054|6054|6054.0|6054|NCA18|10.1|Low Fat|0.056191301|Household|115.7492|OUT045|2002||Tier 2|Supermarket Type1|579.246
6055|6055|6055|6055|6055|6055|6055|6055|6055.0|6055|FDC46|17.7|Low Fat|0.116542484|Snack Foods|182.6266|OUT046|1997|Small|Tier 1|Supermarket Type1|3504.1054
